,Price,Bedroom,Area,Title,Place,Post Timing,Finishing,House Type,Parking Type,Bathroom,Link
1388,100000,NA,NA,Looking for someone to teach me option trading,North Vancouver,2020-06-24T12:15:00-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/van/reo/d/north-vancouver-east-central-looking/7147709344.html
1389,1150000,4,1731,Investor Alert!,Port Coquitlam,2020-06-24T12:00:45-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-investor-alert/7147698754.html
1390,975000,4,,Opportunity in Central Port Coquitlam!,Port Coquitlam,2020-06-24T11:48:05-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-south-opportunity-in/7147689740.html
1391,NA,r,830,Buyer incentive,Surrey,2020-06-24T11:09:46-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/surrey-buyer-incentive/7147661133.html
1392,614000,2,1389,Sunny Southwest Townhouse Sundial,Tsawwassen,2020-06-14T15:48:46-0700,unfurnished,townhouse,street parking,2,https://vancouver.craigslist.org/rds/reb/d/delta-sunny-southwest-townhouse-sundial/7141859981.html
1393,899000,2,9,INVESTOR ALERT; SHORT TERM RENTALS ALLOWED !!,Vancouver,2020-06-24T11:15:38-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/van/reb/d/vancouver-investor-alert-short-term/7147665580.html
1394,1238000,3,31,Amazing Lot in The Best Area of Coquitlam!,Coquitlam,2020-06-24T11:06:41-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/pml/reb/d/coquitlam-amazing-lot-in-the-best-area/7147658861.html
1395,95000,2,,Tiny House Sharing Bee Farm,Maple Ridge,2020-06-05T23:09:48-0700,unfurnished,NA,NA,2,https://vancouver.craigslist.org/van/reo/d/maple-ridge-east-tiny-house-sharing-bee/7136739003.html
1396,1477700,4,4075,Fantastic Family Home in Fraser Heights!,Surrey,2020-06-24T10:38:29-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/rds/reb/d/surrey-fantastic-family-home-in-fraser/7147637938.html
1397,459000,2,1000,Boundary Park 2 bedroom 2 bath Condo,NA,2020-06-24T10:26:53-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-lower-west-boundary-park-2/7147629065.html
1398,649999,3,1500,3 BR 2.5 Bath Condo - The Heights,NA,2020-06-24T10:26:03-0700,unfurnished,townhouse,NA,2.5,https://vancouver.craigslist.org/van/reo/d/surrey-east-3-br-25-bath-condo-the/7147628450.html
1399,925000,7,7745,3 br rancher for sale with huge lot,NA,2020-06-24T10:25:22-0700,unfurnished,apartment,NA,2.5,https://vancouver.craigslist.org/rds/reb/d/surrey-east-3-br-rancher-for-sale-with/7147627918.html
1400,2248888,2,,Capital Hill luxury home!!,NA,2020-06-24T10:24:06-0700,unfurnished,house,NA,2.5,https://vancouver.craigslist.org/bnc/reb/d/burnaby-capital-hill-luxury-home/7147626934.html
1401,1299000,5,33,Room for Everyone on the List!,Surrey,2020-06-24T10:03:34-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/rds/reb/d/surrey-room-for-everyone-on-the-list/7147611193.html
1402,3750000,NA,NA,45 Room hotel for sale in Quesnel BC,Surrey,2020-06-24T10:02:43-0700,unfurnished,apartment,NA,3,https://vancouver.craigslist.org/van/reb/d/surrey-east-45-room-hotel-for-sale-in/7147610517.html
1403,1048000,3,,LUXURY Duplex in Burke Mountain,3 3432 Gislason Avenue,2020-06-24T09:49:36-0700,unfurnished,duplex,detached garage,4,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-central-luxury-duplex-in/7147600691.html
1404,349000,2,970,Investment Alert - White Rock!,White Rock,2020-05-29T09:54:00-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/white-rock-investment-alert-white-rock/7132416892.html
1405,369900,2,1,White Rock Condo,White Rock,2020-05-26T07:48:30-0700,furnished,apartment,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/white-rock-white-rock-condo/7130568496.html
1406,598000,2,910,Investment Alert!,Chilliwack,2020-05-26T07:35:34-0700,furnished,house,NA,1,https://vancouver.craigslist.org/rds/reb/d/chilliwack-investment-alert/7130560387.html
1407,969000,3,1763,The Landscaping Is Stunning!,Surrey,2020-06-24T05:02:24-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-northeast-the-landscaping-is/7147428915.html
1408,538800,2,1,Immaculately Kept 2 Bedroom Home!,Surrey,2020-06-24T03:37:22-0700,unfurnished,townhouse,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-immaculately-kept-2-bedroom-home/7147411786.html
1409,618888,3,19,10 OUT OF 10!,Surrey,2020-06-24T03:56:14-0700,unfurnished,townhouse,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-10-out-of-10/7147414728.html
1410,3599000,5,5357,Timeless Farmhouse!,Langley,2020-06-24T03:47:33-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/rds/reb/d/langley-timeless-farmhouse/7147413301.html
1411,578000,3,,Nice Detached House for Sale,Maple Ridge,2020-06-23T22:14:12-0700,unfurnished,house,attached garage,1.5,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-nice-detached-house-for-sale/7147375503.html
1412,609000,1,679,Bright and Spacious Kits Gem . 1 Bed 1 Bath Condo,"York West, Vancouver, BC",2020-06-23T21:55:24-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/van/reb/d/vancouver-bright-and-spacious-kits-gem/7147371732.html
1413,499800,2,854,JUST LISTED: Fantastic Condo with Yard Overlooking a Beautiful Pool,White Rock / south surrey,2020-06-23T21:42:23-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/surrey-just-listed-fantastic-condo-with/7147369135.html
1414,1900,2,1000,"Dunbar South Land, Two bed room one bathroom 温西两房一厅出租","Dunbar South Land, Vancouver",2020-06-23T20:57:08-0700,furnished,house,street parking,1,https://vancouver.craigslist.org/nvn/reo/d/vancouver-dunbar-south-land-two-bed/7147358446.html
1415,1499500,4,3,Bella Coola Paradise,"Hagensborg, BC",2020-06-23T21:19:26-0700,furnished,house,detached garage,5.5,https://vancouver.craigslist.org/van/reo/d/inside-passage-bella-coola-paradise/7147364049.html
1416,1299000,3,1944,White Rock Heritage House For Sale,White Rock BC,2020-06-23T21:05:01-0700,unfurnished,house,street parking,3,https://vancouver.craigslist.org/van/reb/d/white-rock-white-rock-heritage-house/7147360466.html
1417,549000,1,644,"New Price! 1-Bdrm & Den in Brentwood's Finest, 5 Year Old ""Aviara""!",Brentwood Park,2020-05-26T21:23:57-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-new-price-1-bdrm-den-in/7131023411.html
1418,519900,2,,Stunning 2 Bedroom & 2 Bath Top Floor Penthouse Unit,410-12460 191 Street Pitt Meadows,2020-06-23T19:11:54-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/pml/reb/d/pitt-meadows-stunning-2-bedroom-2-bath/7147325507.html
1419,699900,2,13,Condo With Stunning Views Of Mount Baker!,1203-1199 Eastwood Street Coquitlam,2020-06-23T19:05:54-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-central-condo-with/7147323318.html
1420,430000,2,896,"Amazing location, Kensington House",Metrotown,2020-06-23T18:19:34-0700,unfurnished,condo,attached garage,1.5,https://vancouver.craigslist.org/bnc/reb/d/burnaby-amazing-location-kensington/7147305515.html
1421,999000,3,1157,Assignment Opportunity 3bd 2ba Condo - Lynn Valley,North Vancouver,2020-06-03T10:09:56-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-assignment-opportunity/7135192584.html
1422,399000,2,143,2 Bed 2 Bath Central Location,Surrey-Guildford,2020-06-23T17:57:12-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-north-2-bed-2-bath-central/7147296050.html
1423,875000,4,15,STUNNING TOWNHOME IN AUSTIN HEIGHTS!,Central Coquitlam,2020-05-25T19:25:30-0700,unfurnished,townhouse,NA,3,https://vancouver.craigslist.org/pml/reb/d/coquitlam-stunning-townhome-in-austin/7130405814.html
1424,499900,1,883,New West Quayside Living (Excellent Investment),"Quayside Dr, New Westminster",2020-06-23T16:55:52-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/bnc/reo/d/new-westminster-new-west-quayside/7147267542.html
1425,1980000,4,479,Exclusive: Single House in South Surrey near Elgin Heritage Park,Elgin Chantrell,2020-05-26T09:57:45-0700,unfurnished,house,attached garage,4,https://vancouver.craigslist.org/rds/reb/d/surrey-exclusive-single-house-in-south/7130659911.html
1426,2680000,NA,NA,"Land for Sale, Residential Acres + General Agriculture Double Zoning","16836 94A Avenue, Surrey",2020-05-26T10:53:34-0700,unfurnished,land,NA,4,https://vancouver.craigslist.org/rds/reb/d/surrey-land-for-sale-residential-acres/7130701363.html
1427,1264900,4,4933,SOLD  - 529 Pointe Place,Kamloops,2020-06-12T16:27:02-0700,unfurnished,house,attached garage,4,https://vancouver.craigslist.org/van/reb/d/kamloops-north-sold-pointe-place/7140772072.html
1428,749900,1,617,Luxury & sophistication await you with this stunning Yaletown condo,"Vancouver West, Yaletown",2020-06-23T15:41:05-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/van/reb/d/vancouver-luxury-sophistication-await/7147228150.html
1429,1100000,5,617,House for sale,Langley,2020-06-23T15:31:55-0700,unfurnished,house,attached garage,3,https://vancouver.craigslist.org/rds/reo/d/langley-township-northwest-house-for/7147223019.html
1430,533000,2,1119,North West facing condo in Windsor Woods,Tsawwassen,2020-06-23T15:26:20-0700,unfurnished,apartment,street parking,2,https://vancouver.craigslist.org/rds/reb/d/delta-southeast-north-west-facing-condo/7147219795.html
1431,999000,NA,NA,Builders Wanted-Ocean View Building Lot,White Rock,2020-05-27T15:17:17-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/rds/reb/d/white-rock-builders-wanted-ocean-view/7131465913.html
1432,2225000,NA,NA,Free Standing Commercial Building with 3 bed Penthouse,White Rock,2020-05-27T15:33:26-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/rds/reo/d/white-rock-free-standing-commercial/7131474835.html
1433,2,2,,Owner Retiring Salvage Yard for Sale,Chilliwack,2020-06-23T14:07:06-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/rds/reo/d/chilliwack-west-owner-retiring-salvage/7147170895.html
1434,699900,3,1700,3 BED 3 BATH TOWNHOUSE FOR SALE,SOUTH SURREY/MORGAN CREEK,2020-06-23T13:48:55-0700,unfurnished,townhouse,attached garage,3,https://vancouver.craigslist.org/rds/reb/d/surrey-3-bed-3-bath-townhouse-for-sale/7147158542.html
1435,659000,2,1,TOWNHOUSE at Soleil at Coastal Village!,Squamish,2020-06-23T13:10:19-0700,unfurnished,townhouse,attached garage,2,https://vancouver.craigslist.org/nvn/reb/d/squamish-townhouse-at-soleil-at-coastal/7147131907.html
1436,579900,3,1354,Stunningly crafted townhouse!,"83 7088 191 Street, Cloverdale",2020-05-25T10:44:56-0700,unfurnished,townhouse,attached garage,3,https://vancouver.craigslist.org/rds/reb/d/surrey-northeast-stunningly-crafted/7130147653.html
1437,659000,1,646,Gastowns Most Iconic Landmark Building!,Vancouver,2020-06-23T11:47:15-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/van/reb/d/vancouver-gastowns-most-iconic-landmark/7147072043.html
1438,1638000,3,1438,In the Heart of Kits!,Vancouver,2020-06-23T11:33:56-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/van/reb/d/vancouver-in-the-heart-of-kits/7147061939.html
1439,1199900,6,3150,Prestigious Cedar Ridge Location!,Langley,2020-06-23T11:21:54-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/rds/reb/d/langley-prestigious-cedar-ridge-location/7147052831.html
1440,674999,2,1566,VACANT - Private Gated Townhome Community!,South Surrey,2020-06-23T11:20:48-0700,unfurnished,townhouse,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/surrey-south-vacant-private-gated/7147051970.html
1441,674999,2,1566,VACANT - Private Gated Townhome Community!,South Surrey,2020-06-23T11:20:48-0700,unfurnished,townhouse,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/surrey-south-vacant-private-gated/7147051970.html
1442,1298000,3,1653,Spectacular Panoramic Views!,Burnaby,2020-06-23T11:07:50-0700,unfurnished,apartment,NA,3,https://vancouver.craigslist.org/bnc/reb/d/burnaby-spectacular-panoramic-views/7147041952.html
1443,1125000,2,1109,OCEAN FRONT PENTHOUSE,White Rock,2020-06-23T11:05:01-0700,unfurnished,condo,street parking,2,https://vancouver.craigslist.org/rds/reo/d/white-rock-ocean-front-penthouse/7147039843.html
1444,849000,2,943,Stunning Corner Unit!,North Vancouver,2020-06-23T10:21:20-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-stunning-corner-unit/7147006218.html
1445,539000,1,5,A Waterfront Building!,Vancouver,2020-06-23T10:03:39-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/van/reb/d/vancouver-waterfront-building/7146992288.html
1446,995000,NA,NA,Build Your Dream Home!,Maple Ridge,2020-06-23T09:45:44-0700,unfurnished,land,NA,1,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-build-your-dream-home/7146978356.html
1447,414900900,2,1,2BDRM | 2 BDRM Gorgeous Appartment,Abbotsford,2020-06-23T09:41:44-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/abbotsford-2bdrm-2-bdrm-gorgeous/7146975280.html
1448,469900,1,5,CONDO FOR SALE: 507 150 E CORDOVA STREET,Vancouver,2020-05-25T07:42:48-0700,unfurnished,condo,no parking,1,https://vancouver.craigslist.org/van/reb/d/vancouver-condo-for-sale-cordova-street/7130036500.html
1449,479000,1,697,CONDO FOR SALE: 105 725 COMMERCIAL DRIVE,VANCOUVER,2020-05-25T07:44:43-0700,unfurnished,condo,attached garage,1,https://vancouver.craigslist.org/van/reb/d/vancouver-condo-for-sale-commercial/7130037489.html
1450,719900,4,168,TOWNHOUSE FOR SALE : 52 158 171 STREET,South Surrey White Rock,2020-05-25T12:41:32-0700,unfurnished,townhouse,attached garage,3.5,https://vancouver.craigslist.org/rds/reb/d/surrey-townhouse-for-sale-street/7130220948.html
1451,899900,4,1960,HOUSE FOR SALE : 6452 127A STREET,West Newton,2020-05-26T15:04:32-0700,unfurnished,house,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/surrey-upper-west-house-for-sale-a/7130869791.html
1452,889900,3,11,HOUSE FOR SALE : 6434 127A STREET,SURREY,2020-05-26T15:27:49-0700,unfurnished,house,attached garage,1,https://vancouver.craigslist.org/rds/reb/d/surrey-upper-west-house-for-sale-a/7130883054.html
1453,784900,2,784,2 BED + 2 BATH ASSIGNMENT IN METROTOWN FOR BELOW ORIGINAL PRICE!,Burnaby,2020-05-28T10:36:12-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/bnc/reb/d/burnaby-2-bed-2-bath-assignment-in/7131864149.html
1454,549000,1,555,1 BED + 1 BATH ASSIGNMENT IN BRENTWOOD!,Burnaby,2020-05-28T13:21:09-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-1-bed-1-bath-assignment-in/7131980156.html
1455,1848888,4,4563,Luxury Home in Hyde Canyon - Langley's Hidden Gem,Langley,2020-06-23T09:29:59-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/rds/reb/d/langley-township-northwest-luxury-home/7146965913.html
1456,389900,NA,NA,1acre Lot,Bowser,2020-06-03T09:09:23-0700,unfurnished,land,NA,1,https://vancouver.craigslist.org/bnc/reo/d/qualicum-beach-1acre-lot/7135147485.html
1457,1680000,4,,"Find a home, the easy way -  in Vancouver. 4 Beds, 4 Baths",Vancouver,2020-06-23T08:43:45-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/van/reb/d/find-home-the-easy-way-in-vancouver-4/7146930887.html
1458,1260000,6,3595,Beautiful Home in Fraser Heights!,Surrey,2020-06-23T04:39:31-0700,unfurnished,house,NA,6,https://vancouver.craigslist.org/rds/reb/d/surrey-beautiful-home-in-fraser-heights/7146801817.html
1459,925000,4,,4 bedroom house for sale,Clayton,2020-06-23T00:59:06-0700,unfurnished,house,detached garage,3.5,https://vancouver.craigslist.org/rds/reo/d/surrey-northeast-4-bedroom-house-for/7146773746.html
1460,1520000,2,,Delightful Character Home!,Vancouver,2020-06-23T00:46:05-0700,unfurnished,house,NA,3.5,https://vancouver.craigslist.org/van/reb/d/vancouver-delightful-character-home/7146772485.html
1461,888000,3,7,A home with a personal touch,Delta,2020-06-22T23:44:11-0700,unfurnished,house,NA,1.5,https://vancouver.craigslist.org/rds/reb/d/delta-home-with-personal-touch/7146765527.html
1462,599000,2,1040,206 3770 Thurston Street,Central Park Burnaby South,2020-06-22T23:21:10-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/bnc/reb/d/burnaby-thurston-street/7146762497.html
1463,739999,4,0,KENTUCKY LANE  TOWNHOUSE FOR SALE,SURREY,2020-06-22T22:22:46-0700,unfurnished,townhouse,attached garage,4,https://vancouver.craigslist.org/pml/reo/d/surrey-east-kentucky-lane-townhouse-for/7146753305.html
1464,738000,1,888,"Condo for Sale in Richmond,  (1bd 2ba)",Steveston South,2020-06-22T21:50:09-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/rch/reb/d/richmond-southwest-condo-for-sale-in/7146746916.html
1465,500000,NA,NA,Less than half interest on Acreage for sale in Ladner!,Ladner,2020-06-22T21:47:04-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/rds/reb/d/delta-southeast-less-than-half-interest/7146746257.html
1466,209000,NA,NA,Desolation Sound Property,Lund BC,2020-05-26T14:33:09-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/van/reo/d/lund-desolation-sound-property/7130850380.html
1467,NA,r,NA,POSSIBLE LAND ASSEMBLY OF 4 LOTS UNDER CURRENT OCP,Vancouver,2020-06-22T20:16:55-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/van/reb/d/vancouver-possible-land-assembly-of-4/7146722961.html
1468,170000,9,9,Affordable Living in Brookswood!,Langley,2020-06-22T19:55:31-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/rds/reb/d/langley-affordable-living-in-brookswood/7146716203.html
1469,574900,2,,"2 Bedroom 2 FULL Bathroom Condo, Centrally Located in Richmond","McLennan North, Richmond BC",2020-06-22T19:45:03-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/rch/reb/d/richmond-2-bedroom-2-full-bathroom/7146712588.html
1470,500,1,1500,OFFICE SPACE FOR WEEKLY RENTAL,SURREY,2020-06-22T19:27:07-0700,furnished,apartment,street parking,2,https://vancouver.craigslist.org/rds/reb/d/surrey-upper-west-office-space-for/7146706219.html
1471,819888,3,1400,"House of the week! Townhouse in White Rock. 3 Beds, 3 Baths",White Rock,2020-06-22T18:43:04-0700,furnished,townhouse,attached garage,3,https://vancouver.craigslist.org/rds/reb/d/white-rock-house-of-the-week-townhouse/7146689493.html
1472,329000,2,,Cottage at Shuswap lake,Eagle Bay BC,2020-06-22T17:55:06-0700,unfurnished,NA,attached garage,2,https://vancouver.craigslist.org/van/reo/d/central-okanagan-cottage-at-shuswap-lake/7146668782.html
1473,869001,4,1,House on sale by owner in Heart of West Newton,Surrey,2020-06-15T19:16:23-0700,unfurnished,house,NA,2.5,https://vancouver.craigslist.org/rds/reo/d/surrey-upper-west-house-on-sale-by/7142578603.html
