,Price,Bedroom,Area,Title,Place,Post Timing,Finishing,House Type,Parking Type,Bathroom,Link
1488,41900,2,1056,Why Rent ! Townhouse $419000,Surrey,2020-06-09T14:41:04-0700,unfurnished,townhouse,NA,1,https://vancouver.craigslist.org/rds/reb/d/surrey-why-rent-townhouse/7138881023.html
1489,565000,2,9,Condo for Sale - 212-1642 McKenzie Ave,Victoria,2020-07-09T09:51:00-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/pml/reb/d/victoria-condo-for-sale-mckenzie-ave/7156279385.html
1490,1480000,2,1008,"Vancouver Westside Luxury Condos from $1,480,000",Vancouver Westside UBC,2020-07-09T09:48:36-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/van/reb/d/vancouver-westside-luxury-condos-from/7156277644.html
1491,488000,2,100,"TriCity Estate Bank Distress Condos for Sale from $488,000",Coquitlam Port Moody Port Coquitlam,2020-07-09T09:34:29-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/tricity-estate-bank-distress-condos-for/7156267044.html
1492,565000,2,9,Condo for Sale - 212-1642 McKenzie Ave,Victoria,2020-07-09T09:45:34-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/rds/reb/d/victoria-condo-for-sale-mckenzie-ave/7156275387.html
1493,859800,2,1051,Breathtaking Views!,Port Moody,2020-07-09T09:45:22-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/pml/reb/d/port-moody-breathtaking-views/7156275225.html
1494,488000,2,100,"TriCity Estate Bank Distress Condos for Sale from $488,000",Coquitlam Port Moody Port Coquitlam,2020-07-09T09:31:45-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/tricity-estate-bank-distress-condos-for/7156264890.html
1495,488000,2,100,"TriCity Estate Bank Distress Condos for Sale from $488,000",Coquitlam Port Moody Port Coquitlam,2020-07-09T09:35:19-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/tricity-estate-bank-distress-condos-for/7156267691.html
1496,425000,2,943,Desirable Ocean Park - 208-12890 17th Avenue,NA,2020-07-09T09:41:41-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/rds/reb/d/surrey-desirable-ocean-park-th-avenue/7156272351.html
1497,619000,1,703,"Downtown Condos Estate Bank Distress Sales from $619,000",Downtown Vancouver,2020-07-09T09:37:54-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/van/reb/d/vancouver-downtown-condos-estate-bank/7156269674.html
1498,875000,3,194,"TriCity Estate Bank Distress Houses for Sale from $875,000",Coquitlam Port Moody Port Coquitlam,2020-07-09T09:36:51-0700,unfurnished,house,detached garage,3,https://vancouver.craigslist.org/pml/reb/d/tricity-estate-bank-distress-houses-for/7156268905.html
1499,1598000,3,,A Must See!,Coquitlam,2020-07-09T09:36:20-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/pml/reb/d/coquitlam-must-see/7156268470.html
1500,NA,NA,NA,LUXURY WATERFRONT LIVING,New Westminster,2020-07-09T09:27:23-0700,unfurnished,apartment,NA,3,https://vancouver.craigslist.org/bnc/reb/d/new-westminster-luxury-waterfront-living/7156261618.html
1501,NA,NA,NA,Rent Space in busy Fitness Centre / Office Space/Trainers Welcome,PORT MOODY,2020-06-19T21:24:51-0700,unfurnished,apartment,NA,3,https://vancouver.craigslist.org/pml/reo/d/port-moody-rent-space-in-busy-fitness/7145064086.html
1502,899900,3,1783,3 Bedroom Family Home!,Port Coquitlam,2020-07-09T09:22:28-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-3-bedroom-family-home/7156257757.html
1503,982000,3,168,Close to Everything - 901 Rivendell Drive,Bowen Island,2020-06-11T15:02:30-0700,unfurnished,house,street parking,3,https://vancouver.craigslist.org/nvn/reb/d/bowen-island-close-to-everything/7140113124.html
1504,1099000,3,0,Expansive View Property - 945 Blue Sky Circle,Bowen Island,2020-06-11T10:50:53-0700,unfurnished,house,street parking,3.5,https://vancouver.craigslist.org/nvn/reb/d/bowen-island-expansive-view-property/7139942616.html
1505,1349000,4,,Four Bedroom View Home Close to Ferry - 907 Rivendell Drive,Bowen Island,2020-06-09T13:09:15-0700,unfurnished,house,street parking,3,https://vancouver.craigslist.org/nvn/reb/d/bowen-island-four-bedroom-view-home/7138820404.html
1506,988000,3,1536,Beautiful & Spacious!,North Vancouver,2020-07-09T09:09:23-0700,unfurnished,townhouse,NA,3,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-beautiful-spacious/7156247300.html
1507,2899000,3,1983,Exclusive Townhomes!,Vancouver,2020-07-09T08:49:53-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/van/reb/d/vancouver-exclusive-townhomes/7156232742.html
1508,650000,2,8,Excellent Value!,Vancouver,2020-07-09T09:01:18-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/van/reb/d/vancouver-excellent-value/7156241062.html
1509,1030000,2,1144,Beautiful Bright End Condo Unit!,White Rock and District,2020-07-09T08:38:30-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/rds/reb/d/white-rock-beautiful-bright-end-condo/7156224568.html
1510,429000,1,491,Bright and Beautiful Penthouse!,Vancouver,2020-07-09T08:34:36-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/van/reb/d/vancouver-bright-and-beautiful-penthouse/7156221777.html
1511,2180000,3,3110,Extraordinary Family Home!,West Vancouver,2020-07-09T08:18:58-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-extraordinary-family-home/7156210740.html
1512,559900,2,1119,Loft Style Penthouse Unit!,Surrey,2020-07-09T07:56:19-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-loft-style-penthouse-unit/7156194631.html
1513,594500,3,1538,Don't Miss This Spacious And Well Kept Home!,Maple Ridge,2020-07-09T07:49:30-0700,unfurnished,townhouse,NA,3,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-dont-miss-this-spacious-and/7156190000.html
1514,899900,4,,Bright And Open Home!,Surrey,2020-07-09T08:10:01-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/rds/reb/d/surrey-bright-and-open-home/7156204334.html
1515,1278000,4,3118,Contemporary Home in Family Friendly Summerfield!,Surrey,2020-07-09T07:42:31-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/rds/reb/d/surrey-contemporary-home-in-family/7156185677.html
1516,1085000,5,,BEAUTIFUL FAMILY HOME ON LARGE 8100 SQFT LOT @ 7888 115A STREET,NORTH DELTA,2020-06-10T08:45:10-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/rds/reo/d/delta-northeast-beautiful-family-home/7139239427.html
1517,578888,1,714,FOR SALE - UBC Apartment - Hampton Place,UBC,2020-07-09T00:16:33-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/van/reo/d/vancouver-for-sale-ubc-apartment/7156072659.html
1518,799000,3,714,Inquire Now! Rancher In Move In Condition,"12041 221 St, Maple Ridge",2020-07-08T19:19:19-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-inquire-now-rancher-in-move/7156009125.html
1519,1589000,3,3830,Oceanfront Splendor on Mayne Island,"Mayne Island, BC",2020-07-08T19:30:59-0700,unfurnished,house,street parking,4,https://vancouver.craigslist.org/rch/reb/d/mayne-island-oceanfront-splendor-on/7156013199.html
1520,565000,2,9,Condo for Sale - 212-1642 McKenzie Ave,Victoria,2020-07-08T17:56:33-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/bnc/reb/d/victoria-condo-for-sale-mckenzie-ave/7155977126.html
1521,565000,2,9,Condo for Sale - 212-1642 McKenzie Ave,Victoria,2020-07-08T17:40:47-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/nvn/reb/d/victoria-condo-for-sale-mckenzie-ave/7155970284.html
1522,959000,NA,NA,RANCHER HOUSE IN CLOVERDALE FOR SALE BY OWNER!!! BUILD YOUR DREAM HOME,Surrey,2020-07-08T17:29:22-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/rds/reo/d/surrey-rancher-house-in-cloverdale-for/7155965095.html
1523,565000,2,9,Condo for Sale - 212-1642 McKenzie Ave,Victoria,2020-07-08T17:21:32-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/van/reb/d/victoria-condo-for-sale-mckenzie-ave/7155961584.html
1524,999999,5,,HOUSE IN CLOVERDALE FOR SALE BY OWNER!!!,Surrey,2020-07-03T02:13:26-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/rds/reo/d/surrey-house-in-cloverdale-for-sale-by/7152717175.html
1525,4400000,NA,NA,40 ACRES WITH 2 HOUSES AND BLUEBERRY FARM,NA,2020-07-08T17:12:43-0700,unfurnished,land,NA,4,https://vancouver.craigslist.org/rds/reb/d/langley-township-southwest-40-acres/7155957657.html
1526,1699000,2,1697,FOR SALE: EXQUISITE CORNER UNIT IN ICONIC MID-CENTURY HYCROFT TOWERS,VANCOUVER,2020-07-08T16:48:52-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/van/reb/d/vancouver-for-sale-exquisite-corner/7155945998.html
1527,869900,3,1697,6502 sqft lot - house with a basement in Bear Creek area,Surrey,2020-07-08T16:11:51-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-north-6502-sqft-lot-house-with/7155927219.html
1528,959000,4,1697,"31,417 SQFT LOT house with a basement in North Delta",North Delta,2020-07-08T15:04:21-0700,unfurnished,apartment,NA,2.5,https://vancouver.craigslist.org/rds/reb/d/delta-northeast-sqft-lot-house-with/7155889591.html
1529,799000,4,3814,Tudor Master crafted dream home in the country for sale,Prince George,2020-07-08T15:41:07-0700,furnished,house,detached garage,4,https://vancouver.craigslist.org/van/reo/d/prince-george-tudor-master-crafted/7155910909.html
1530,250000,1,104000,2+ Acres in Princeton,Princeton,2020-07-08T15:38:22-0700,unfurnished,land,NA,1,https://vancouver.craigslist.org/van/reb/d/coalmont-2-acres-in-princeton/7155909328.html
1531,698000,3,104000,7625 sqft lot rancher,Maple Ridge,2020-07-08T15:14:16-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-7625-sqft-lot-rancher/7155895467.html
1532,2180000,4,,"North and West Vancouver Houses Foreclosures from $2,180,000",West Vancouver,2020-07-08T14:52:41-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-north-and-west-vancouver/7155882505.html
1533,999000,3,,6821 sqft lot - 3 bedroom house in New West,New Westminster,2020-07-08T14:24:37-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/bnc/reb/d/new-westminster-northeast-6821-sqft-lot/7155864966.html
1534,219900,1,700,Manufactured Home on pad,Abbotsford,2020-07-08T14:54:33-0700,unfurnished,NA,NA,1,https://vancouver.craigslist.org/rds/reb/d/abbotsford-west-manufactured-home-on-pad/7155883603.html
1535,679000,2,897,"Burnaby and New Westminster Condos Foreclosures from $679,000",Burnaby,2020-07-08T14:53:16-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/bnc/reb/d/burnaby-burnaby-and-new-westminster/7155882884.html
1536,1188000,5,1806,"Burnaby and New Westminster Houses Foreclosures from $1,188,000",Burnaby,2020-07-08T14:51:34-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/bnc/reb/d/burnaby-burnaby-and-new-westminster/7155881830.html
1537,1188000,5,1806,"Burnaby and New Westminster Houses Foreclosures from $1,188,000",Burnaby,2020-07-08T14:47:21-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/bnc/reb/d/burnaby-burnaby-and-new-westminster/7155879368.html
1538,1398000,4,,"Vancouver Eastside and Westside Foreclosure Homes from $1,398,000",Vancouver,2020-07-08T14:45:04-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/van/reb/d/vancouver-eastside-and-westside/7155877882.html
1539,679000,2,897,"Burnaby and New Westminster Condos Foreclosures from $679,000",Burnaby,2020-07-08T14:44:44-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/bnc/reb/d/burnaby-burnaby-and-new-westminster/7155877678.html
1540,1188000,5,1806,"Burnaby and New Westminster Houses Foreclosures from $1,188,000",Burnaby,2020-07-08T14:44:18-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/bnc/reb/d/burnaby-burnaby-and-new-westminster/7155877403.html
1541,1188000,5,1806,"Burnaby and New Westminster Houses Foreclosures from $1,188,000",Burnaby,2020-07-08T14:43:57-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/bnc/reb/d/burnaby-burnaby-and-new-westminster/7155877188.html
1542,1050000,6,,Good Sized Family Home with mortgage helper,Bolivar Heights,2020-07-08T14:34:39-0700,unfurnished,house,attached garage,3,https://vancouver.craigslist.org/rds/reb/d/surrey-good-sized-family-home-with/7155871378.html
1543,1124900,7,346500,14765 67A Ave East Newton House,Surrey B.C.,2020-07-08T14:31:57-0700,unfurnished,house,attached garage,6,https://vancouver.craigslist.org/rds/reb/d/surrey-a-ave-east-newton-house/7155869694.html
1544,1299000,4,1574,"North Vancouver Fixer Uppers from $1,299,000",North Vancouver,2020-07-08T14:19:34-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-fixer-uppers-from/7155861705.html
1545,1299000,4,1574,"North Vancouver Fixer Uppers from $1,299,000",North Vancouver,2020-07-08T14:19:18-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-fixer-uppers-from/7155861524.html
1546,1299000,4,1574,"North Vancouver Fixer Uppers from $1,299,000",North Vancouver,2020-07-08T14:18:37-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-fixer-uppers-from/7155861048.html
1547,1299000,4,1574,"North Vancouver Fixer Uppers from $1,299,000",North Vancouver,2020-07-08T14:18:07-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-fixer-uppers-from/7155860743.html
1548,1299000,4,1574,"North Vancouver Fixer Uppers from $1,299,000",North Vancouver,2020-07-08T14:16:56-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-fixer-uppers-from/7155859906.html
1549,579000,1,5,1 Bed + Den + Bath CONDO IN VANCOUVER,Fairview VW,2020-07-08T13:51:23-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/van/reb/d/vancouver-1-bed-den-bath-condo-in/7155842458.html
1550,2180000,4,,"North and West Vancouver Houses Foreclosures from $2,180,000",West Vancouver,2020-07-08T13:50:59-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-north-and-west-vancouver/7155842195.html
1551,725000,5,,"TriCity Foreclosure Homes from $725,000",Port Coquitlam Citadel,2020-07-08T13:48:28-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-tricity-foreclosure/7155840481.html
1552,1299000,4,1574,"North Vancouver Fixer Uppers from $1,299,000",North Vancouver,2020-07-08T13:41:46-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-fixer-uppers-from/7155835900.html
1553,1299000,4,1574,"North Vancouver Fixer Uppers from $1,299,000",North Vancouver,2020-07-08T13:41:30-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-fixer-uppers-from/7155835726.html
1554,1299000,4,1574,"North Vancouver Fixer Uppers from $1,299,000",North Vancouver,2020-07-08T13:40:37-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-fixer-uppers-from/7155835143.html
1555,1299000,4,1574,"North Vancouver Fixer Uppers from $1,299,000",North Vancouver,2020-07-08T13:40:21-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-fixer-uppers-from/7155834954.html
1556,1299000,4,1574,"North Vancouver Fixer Uppers from $1,299,000",North Vancouver,2020-07-08T13:40:03-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-fixer-uppers-from/7155834745.html
1557,329000,2,950,"White Rock condo $329,000",White Rock,2020-07-08T13:34:34-0700,unfurnished,apartment,street parking,2,https://vancouver.craigslist.org/van/reb/d/white-rock-white-rock-condo/7155831038.html
1558,1299000,4,1574,"North Vancouver Fixer Uppers from $1,299,000",North Vancouver,2020-07-08T13:34:20-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-fixer-uppers-from/7155830873.html
1559,1299000,4,1574,"North Vancouver Fixer Uppers from $1,299,000",North Vancouver,2020-07-08T13:34:00-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-fixer-uppers-from/7155830635.html
1560,1299000,4,1574,"North Vancouver Fixer Uppers from $1,299,000",North Vancouver,2020-07-08T13:33:06-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-fixer-uppers-from/7155830038.html
1561,562500,NA,NA,3 bedroom 2 bath penthouse - 2015 built,Surrey,2020-07-08T13:11:39-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-inner-northwest-3-bedroom-2-bath/7155815255.html
1562,199000,4,4000,DOWNTOWN RESTAURANT SPACE FOR RENT,509 Main St,2020-06-11T12:10:22-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/van/reb/d/vancouver-downtown-restaurant-space-for/7140000896.html
1563,698000,3,1671,JUST LISTED!! Attention Investors/First Time Buyers,West Maple Ridge,2020-07-08T13:03:19-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-just-listed-attention/7155809335.html
1564,1278000,4,5000,Timeless Tudor,Okanagan,2020-07-08T12:30:50-0700,unfurnished,house,attached garage,4.5,https://vancouver.craigslist.org/nvn/reo/d/west-kelowna-timeless-tudor/7155786590.html
1565,849800,NA,NA,Ready To Build Lots Available in Cloverdale,"5508,5546-184 St.",2020-06-12T10:18:48-0700,unfurnished,land,NA,4.5,https://vancouver.craigslist.org/rds/reb/d/surrey-ready-to-build-lots-available-in/7140528805.html
1566,799900,2,,NEW 2BED+Flex & 2BATH APARTMENT FOR SALE IN NEW WESTMINSTER-WATERVIEW,NEW WESTMINSTER DOWNTOWN,2020-07-08T11:46:01-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/bnc/reo/d/new-westminster-northeast-new-2bedflex/7155753497.html
1567,670000,2,1464,Huntsfield Green Rancher Townhome!,Langley,2020-07-08T10:50:34-0700,unfurnished,townhouse,NA,2,https://vancouver.craigslist.org/rds/reb/d/langley-city-huntsfield-green-rancher/7155710748.html
1568,1489000,4,,EXCELLENT CONVENIENT LOCATION!,Vancouver,2020-07-08T11:10:19-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/van/reb/d/vancouver-excellent-convenient-location/7155726523.html
1569,1500,1,,One bedroom garden level includ utilities and wifi,NA,2020-07-08T11:08:20-0700,unfurnished,apartment,street parking,1,https://vancouver.craigslist.org/nvn/reo/d/north-vancouver-east-central-one/7155724949.html
1570,410000,2,919,302-119 Agnes Street,Downtown New Westminster,2020-07-08T11:00:43-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/bnc/reb/d/new-westminster-agnes-street/7155718815.html
